GameID,TurnCount,Players,Epsilon,AverageLoss,end_points,cities,settlements,road,longest,largest,devvps,resource_production,total_resource_production,total_resources_gained,amount_of_resources_used,seven_robbers_moved,knights_and_robbers_moved,total_robber_gain,total_resources_lost,total_resources_discarded,dev_cards_held,dev_cards_held_total,dev_cards_used,dev_cards_used_total,dev_cards_bought_total
244,184,"[Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:WHITE, RandomPlayer:RED]",1.0,0,6,1,1,4,False,False,3,"{'WOOD': 0.1111111111111111, 'BRICK': 0.05555555555555555, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.05555555555555555, 'ORE': 0.05555555555555555}",0.5555555555555556,77,27,6,9,6,20,8,"{'KNIGHT': 0, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,6
245,337,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",1.0,0,2,0,2,7,False,False,0,"{'WOOD': 0.05555555555555555, 'BRICK': 0.16666666666666669, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.33333333333333337,64,16,9,10,7,6,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
246,239,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",1.0,0,2,0,2,4,False,False,0,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.1388888888888889, 'ORE': 0.16666666666666669}",0.5,77,18,11,15,7,31,21,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,6
247,396,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED]",1.0,0,2,0,2,10,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0.2222222222222222, 'WHEAT': 0, 'ORE': 0}",0.3333333333333333,164,25,19,21,9,38,20,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,3
248,428,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE]",1.0,0,3,0,2,8,False,False,1,"{'WOOD': 0.19444444444444442, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.08333333333333333}",0.41666666666666663,180,39,19,23,11,62,53,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",2,"{'KNIGHT': 4, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",7,9
249,349,"[RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE]",1.0,0,10,2,4,15,False,False,2,"{'WOOD': 0.2222222222222222, 'BRICK': 0.41666666666666663, 'SHEEP': 0.8055555555555556, 'WHEAT': 0.2222222222222222, 'ORE': 0.2777777777777778}",1.9444444444444442,251,79,17,21,11,46,30,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",7,9
250,423,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE]",1.0,0,6,0,2,11,True,False,2,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.1388888888888889, 'ORE': 0}",0.3333333333333333,209,46,18,23,16,46,31,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 5, 'MONOPOLY': 1, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 2}",10,12
251,244,"[RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE]",1.0,0,10,2,2,15,True,False,2,"{'WOOD': 0.36111111111111116, 'BRICK': 0.08333333333333333, 'SHEEP': 0.2222222222222222, 'WHEAT': 0.3888888888888889, 'ORE': 0.5555555555555556}",1.6111111111111112,219,60,9,12,7,71,63,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 1}",6,8
252,155,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE]",1.0,0,10,3,2,15,True,False,0,"{'WOOD': 0.16666666666666666, 'BRICK': 0.3888888888888889, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.47222222222222227, 'ORE': 0.2777777777777778}",1.5833333333333335,172,59,7,9,6,38,35,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 0}",4,4
253,134,"[RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE]",1.0,0,2,0,2,5,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.19444444444444442,28,11,6,8,6,2,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,3
254,449,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED]",1.0,0,7,0,3,13,True,False,2,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0}",0.1388888888888889,110,37,22,24,11,11,0,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,5
255,139,"[RandomPlayer:ORANGE, RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE]",1.0,0,2,0,2,6,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.05555555555555555}",0.05555555555555555,27,11,8,8,4,2,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",1,1
256,400,"[RandomPlayer:ORANGE, RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE]",1.0,0,4,1,1,13,False,False,1,"{'WOOD': 0.2222222222222222, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.16666666666666666, 'ORE': 0}",0.38888888888888884,156,39,15,16,8,20,9,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,4
257,278,"[RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE]",1.0,0,9,1,3,15,True,False,2,"{'WOOD': 0.08333333333333333, 'BRICK': 0.1388888888888889, 'SHEEP': 0.38888888888888884, 'WHEAT': 0.05555555555555555, 'ORE': 0.3333333333333333}",1.0,201,54,16,18,13,68,61,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,5
258,323,"[RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE]",1.0,0,10,1,4,15,True,False,2,"{'WOOD': 0.5833333333333334, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.1388888888888889, 'ORE': 0.19444444444444442}",1.0555555555555556,161,63,18,22,18,59,45,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,8
259,210,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",1.0,0,3,0,2,3,False,False,1,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.027777777777777776}",0.16666666666666669,53,8,6,7,3,12,4,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
260,177,"[RandomPlayer:ORANGE, RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE]",1.0,0,10,0,2,7,True,True,4,"{'WOOD': 0.08333333333333333, 'BRICK': 0.05555555555555555, 'SHEEP': 0.16666666666666669, 'WHEAT': 0.1388888888888889, 'ORE': 0.08333333333333333}",0.5277777777777778,107,45,14,20,9,34,25,"{'KNIGHT': 0, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 6, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",9,13
261,224,"[RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE]",1.0,0,10,0,4,15,True,True,2,"{'WOOD': 0.3055555555555556, 'BRICK': 0, 'SHEEP': 0.19444444444444442, 'WHEAT': 0.1388888888888889, 'ORE': 0.1111111111111111}",0.75,128,54,9,14,13,25,13,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 5, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",6,8
262,377,"[RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE, Player:BLUE]",1.0,0,10,2,2,15,False,True,2,"{'WOOD': 0.6111111111111112, 'BRICK': 0.1388888888888889, 'SHEEP': 0, 'WHEAT': 0.3888888888888889, 'ORE': 0.4444444444444444}",1.5833333333333333,284,64,22,27,13,91,70,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 5, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",6,8
263,198,"[RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE]",1.0,0,2,0,2,8,False,False,0,"{'WOOD': 0.027777777777777776, 'BRICK': 0.08333333333333333, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.05555555555555555, 'ORE': 0.16666666666666669}",0.3888888888888889,41,14,4,4,1,11,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,2
264,184,"[RandomPlayer:ORANGE, RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE]",1.0,0,2,0,2,6,False,False,0,"{'WOOD': 0.16666666666666669, 'BRICK': 0, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.25,22,8,4,4,4,1,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
265,237,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED]",1.0,0,4,1,1,10,False,False,1,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0, 'WHEAT': 0.33333333333333337, 'ORE': 0.1111111111111111}",0.5,92,40,12,15,8,13,0,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 2, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 1}",8,9
266,258,"[Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:WHITE, RandomPlayer:RED]",1.0,0,10,1,4,15,True,False,2,"{'WOOD': 0.2222222222222222, 'BRICK': 0.25, 'SHEEP': 0.638888888888889, 'WHEAT': 0, 'ORE': 0.25}",1.3611111111111112,129,58,15,16,10,33,21,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",2,5
267,321,"[RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE]",1.0,0,3,0,2,9,False,False,1,"{'WOOD': 0, 'BRICK': 0.19444444444444445, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.36111111111111116,122,22,13,15,10,38,26,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",3,4
268,307,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",1.0,0,10,3,1,15,False,True,1,"{'WOOD': 0.7222222222222222, 'BRICK': 0.05555555555555555, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.611111111111111, 'ORE': 0}",1.5,324,61,5,8,3,88,78,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,4
269,552,"[RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE]",1.0,0,10,4,0,15,False,False,2,"{'WOOD': 0.5555555555555556, 'BRICK': 0.2777777777777778, 'SHEEP': 0, 'WHEAT': 0.6666666666666666, 'ORE': 0.3333333333333333}",1.8333333333333333,419,77,22,26,18,135,120,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",7,9
270,240,"[RandomPlayer:ORANGE, RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE]",1.0,0,7,2,0,5,False,False,3,"{'WOOD': 0.2222222222222222, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.16666666666666666, 'ORE': 0.1111111111111111}",0.49999999999999994,99,40,8,10,6,15,12,"{'KNIGHT': 0, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,"{'KNIGHT': 2, 'MONOPOLY': 2, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",5,8
271,165,"[RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE]",1.0,0,2,0,2,4,False,False,0,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.1111111111111111}",0.3055555555555556,51,10,6,6,4,11,8,"{'KNIGHT': 1, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",1,2
272,306,"[Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED, RandomPlayer:WHITE]",1.0,0,10,2,3,15,True,False,1,"{'WOOD': 0.3055555555555556, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.25, 'ORE': 0.4166666666666667}",1.0555555555555556,195,58,15,16,11,27,21,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",3,4
273,305,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE]",1.0,0,9,2,1,10,False,True,2,"{'WOOD': 0.25, 'BRICK': 0.05555555555555555, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.2222222222222222, 'ORE': 0.4166666666666667}",1.2222222222222223,202,69,16,25,14,63,51,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 9, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",11,13
274,331,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",1.0,0,3,0,3,9,False,False,0,"{'WOOD': 0.2222222222222222, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.08333333333333333, 'ORE': 0.05555555555555555}",0.36111111111111105,81,26,12,14,11,9,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",4,4
275,390,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE]",1.0,0,10,1,4,15,False,True,2,"{'WOOD': 0.16666666666666666, 'BRICK': 0, 'SHEEP': 0.3611111111111111, 'WHEAT': 0.05555555555555555, 'ORE': 0.1111111111111111}",0.6944444444444444,205,71,14,21,11,53,29,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 7, 'MONOPOLY': 1, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 0}",10,12
276,491,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",1.0,0,5,0,5,15,False,False,0,"{'WOOD': 0, 'BRICK': 0.2222222222222222, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.16666666666666666, 'ORE': 0.3055555555555556}",0.7777777777777778,233,53,19,22,9,57,41,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,5
277,222,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",1.0,0,3,0,2,7,False,False,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.1388888888888889, 'ORE': 0.19444444444444448}",0.38888888888888895,48,15,13,14,9,10,0,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,3
278,387,"[RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED]",1.0,0,6,0,3,14,True,False,1,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.19444444444444445, 'ORE': 0.1388888888888889}",0.4166666666666667,145,45,13,16,10,29,17,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",6,7
279,346,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE]",1.0,0,10,2,0,15,True,True,2,"{'WOOD': 0, 'BRICK': 0.3888888888888889, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.16666666666666666, 'ORE': 0.16666666666666666}",1.0,220,59,15,21,13,72,53,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 6, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",7,9
280,273,"[RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE]",1.0,0,11,1,5,13,True,True,0,"{'WOOD': 0.16666666666666669, 'BRICK': 0.3611111111111111, 'SHEEP': 0.4444444444444445, 'WHEAT': 0.38888888888888884, 'ORE': 0.19444444444444445}",1.5555555555555556,139,54,6,10,6,20,9,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,5
281,250,"[RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE]",1.0,0,6,0,3,9,True,False,1,"{'WOOD': 0.16666666666666666, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.19444444444444442, 'ORE': 0}",0.36111111111111105,69,30,9,11,8,8,4,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,4
282,322,"[RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE]",1.0,0,9,0,5,15,False,True,2,"{'WOOD': 0.2222222222222222, 'BRICK': 0.2777777777777778, 'SHEEP': 0.2777777777777778, 'WHEAT': 0.1111111111111111, 'ORE': 0.16666666666666669}",1.0555555555555556,265,62,12,17,11,55,43,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 5, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",6,8
283,425,"[RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:WHITE]",1.0,0,9,1,4,14,True,False,1,"{'WOOD': 0.25, 'BRICK': 0, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.3611111111111111, 'ORE': 0.1388888888888889}",0.9166666666666665,203,56,19,21,16,42,23,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 2}",4,5
284,243,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",1.0,0,2,0,2,9,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0, 'ORE': 0}",0.1111111111111111,52,20,10,12,9,8,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
285,173,"[RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE]",1.0,0,10,2,2,15,True,False,2,"{'WOOD': 0.41666666666666663, 'BRICK': 0.3888888888888889, 'SHEEP': 0, 'WHEAT': 0.5, 'ORE': 0.2222222222222222}",1.5277777777777777,202,53,3,3,3,63,50,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",1,3
286,204,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE]",1.0,0,7,0,5,15,False,False,2,"{'WOOD': 0.1388888888888889, 'BRICK': 0.2777777777777778, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.2222222222222222, 'ORE': 0.1111111111111111}",0.9166666666666667,132,52,3,5,4,19,12,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",4,6
287,384,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED]",1.0,0,5,0,3,11,False,False,2,"{'WOOD': 0.05555555555555555, 'BRICK': 0.05555555555555555, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.1111111111111111, 'ORE': 0.1111111111111111}",0.3611111111111111,103,39,21,25,18,20,4,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,7
