GameID,TurnCount,Players,Epsilon,AverageLoss,end_points,cities,settlements,road,longest,largest,devvps,resource_production,total_resource_production,total_resources_gained,amount_of_resources_used,seven_robbers_moved,knights_and_robbers_moved,total_robber_gain,total_resources_lost,total_resources_discarded,dev_cards_held,dev_cards_held_total,dev_cards_used,dev_cards_used_total,dev_cards_bought_total
782,167,"[RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE, Player:BLUE]",0.8169489999947362,13267160.165148437,3,0,2,7,False,False,1,"{'WOOD': 0, 'BRICK': 0.08333333333333333, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.08333333333333333, 'ORE': 0}",0.25,61,24,8,10,6,5,0,"{'KNIGHT': 1, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,6
783,477,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",0.8166189999947268,10291189.660253907,3,0,2,14,False,False,1,"{'WOOD': 0, 'BRICK': 0.08333333333333333, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.2222222222222222, 'ORE': 0}",0.38888888888888884,186,38,24,27,15,42,26,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,6
784,373,"[RandomPlayer:ORANGE, RandomPlayer:RED, RandomPlayer:WHITE, Player:BLUE]",0.8163239999947183,12849696.802793961,10,1,4,15,True,False,2,"{'WOOD': 0.5, 'BRICK': 0.1111111111111111, 'SHEEP': 0.25, 'WHEAT': 0.16666666666666666, 'ORE': 0.1111111111111111}",1.138888888888889,258,61,17,20,12,68,51,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",4,6
785,366,"[RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE]",0.8160619999947107,12961132.27975161,9,0,5,15,True,False,2,"{'WOOD': 0.5833333333333334, 'BRICK': 0.1388888888888889, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.25, 'ORE': 0}",1.027777777777778,181,53,14,17,11,53,34,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,5
786,487,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.8156349999946985,12668890.365471654,8,0,5,15,True,False,1,"{'WOOD': 0.3055555555555556, 'BRICK': 0.38888888888888895, 'SHEEP': 0.19444444444444442, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.9444444444444445,402,55,25,30,19,134,106,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 5, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",6,7
787,279,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",0.8154049999946918,13733935.26949516,10,1,4,15,False,False,4,"{'WOOD': 0.3888888888888889, 'BRICK': 0.16666666666666666, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.16666666666666669, 'ORE': 0.16666666666666666}",1.0555555555555556,174,61,8,9,8,35,25,"{'KNIGHT': 0, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",2,6
788,277,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",0.8152109999946863,13840156.321662825,4,0,2,6,False,True,0,"{'WOOD': 0, 'BRICK': 0.1388888888888889, 'SHEEP': 0.19444444444444445, 'WHEAT': 0, 'ORE': 0}",0.33333333333333337,95,23,8,12,7,22,12,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",5,5
789,128,"[RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE]",0.8151169999946836,19740563.54460761,2,0,2,3,False,False,0,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0.08333333333333333, 'WHEAT': 0.1388888888888889, 'ORE': 0.1111111111111111}",0.3888888888888889,51,11,8,10,7,12,4,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",3,3
790,254,"[RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE, Player:BLUE]",0.8149499999946788,11586190.564415116,3,0,2,6,False,False,1,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.08333333333333333, 'ORE': 0}",0.16666666666666666,59,23,9,11,10,4,0,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",4,5
791,199,"[RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:WHITE]",0.814749999994673,12241021.698526612,10,2,2,15,False,True,2,"{'WOOD': 0.4166666666666667, 'BRICK': 0, 'SHEEP': 0.41666666666666663, 'WHEAT': 0.47222222222222227, 'ORE': 0.2777777777777778}",1.5833333333333335,195,75,7,13,7,30,22,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 6, 'MONOPOLY': 1, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 2}",11,13
792,251,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.8145609999946676,9402713.802195715,10,3,3,15,False,False,1,"{'WOOD': 0.16666666666666666, 'BRICK': 0.2222222222222222, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.33333333333333337, 'ORE': 0.5555555555555556}",1.3333333333333335,154,66,8,8,6,24,11,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 0, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",2,3
793,190,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE]",0.8144209999946636,10718357.253993442,10,2,1,15,True,True,1,"{'WOOD': 0.2777777777777778, 'BRICK': 0.16666666666666666, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.1111111111111111, 'ORE': 0.2777777777777778}",0.888888888888889,102,58,4,8,6,32,25,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,6
794,267,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",0.8142199999946578,13358251.840804523,10,1,1,10,False,True,5,"{'WOOD': 0.19444444444444445, 'BRICK': 0, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.2222222222222222, 'ORE': 0.2777777777777778}",0.861111111111111,147,50,12,16,8,54,43,"{'KNIGHT': 0, 'VP': 5, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",5,"{'KNIGHT': 4, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",6,11
795,363,"[RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE]",0.8139809999946509,12886662.348607276,4,0,2,7,False,False,2,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0}",0.1388888888888889,78,28,24,27,24,16,4,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",4,6
796,328,"[RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE]",0.8136939999946426,11419589.699881418,10,2,1,15,True,True,1,"{'WOOD': 0.2777777777777778, 'BRICK': 0.05555555555555555, 'SHEEP': 0.5555555555555556, 'WHEAT': 0, 'ORE': 0.2777777777777778}",1.1666666666666667,329,61,18,22,13,112,98,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 4, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",6,7
797,229,"[RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE, Player:BLUE]",0.8135049999946372,13788524.987219432,10,2,3,15,False,True,1,"{'WOOD': 0.7222222222222222, 'BRICK': 0, 'SHEEP': 0.16666666666666666, 'WHEAT': 0.6388888888888888, 'ORE': 0.2777777777777778}",1.8055555555555554,183,66,9,13,10,42,32,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 4, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",5,6
798,537,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE]",0.8130909999946253,12303860.24536015,8,2,0,10,False,True,2,"{'WOOD': 0, 'BRICK': 0.16666666666666666, 'SHEEP': 0.3333333333333333, 'WHEAT': 0.16666666666666666, 'ORE': 0.5}",1.1666666666666665,377,61,20,29,11,132,113,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 9, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",11,13
799,185,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE]",0.8129699999946218,16641947.834821716,2,0,2,4,False,False,0,"{'WOOD': 0, 'BRICK': 0.027777777777777776, 'SHEEP': 0.027777777777777776, 'WHEAT': 0.1388888888888889, 'ORE': 0}",0.19444444444444445,42,10,7,8,5,7,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,2
800,278,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.8127969999946169,14835412.459251095,2,0,2,7,False,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0, 'SHEEP': 0.1111111111111111, 'WHEAT': 0, 'ORE': 0}",0.2222222222222222,62,10,14,14,5,11,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
801,301,"[RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE]",0.8125699999946103,11481273.341853878,10,4,0,15,True,False,0,"{'WOOD': 0.1111111111111111, 'BRICK': 0.1111111111111111, 'SHEEP': 0, 'WHEAT': 0.3333333333333333, 'ORE': 0.4444444444444444}",1.0,164,63,10,12,6,43,34,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,3
802,292,"[RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE]",0.8123619999946043,11200711.744696984,7,2,0,15,False,False,3,"{'WOOD': 0.38888888888888884, 'BRICK': 0.1111111111111111, 'SHEEP': 0, 'WHEAT': 0.16666666666666666, 'ORE': 0.1111111111111111}",0.7777777777777777,134,56,14,16,8,22,8,"{'KNIGHT': 1, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,8
803,309,"[Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE, RandomPlayer:WHITE]",0.8121599999945985,13292326.442259533,3,0,2,7,False,False,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.05555555555555555, 'WHEAT': 0.05555555555555555, 'ORE': 0.1111111111111111}",0.2222222222222222,66,24,12,16,12,13,4,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",5,6
804,437,"[RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE]",0.8118479999945896,10252112.469980093,10,1,4,15,True,False,2,"{'WOOD': 0.25, 'BRICK': 0.3333333333333333, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.05555555555555555, 'ORE': 0.2777777777777778}",1.0555555555555554,252,52,18,19,10,94,78,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,3
805,235,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",0.8116959999945852,10132217.131543612,3,1,1,5,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.1388888888888889, 'ORE': 0.05555555555555555}",0.19444444444444445,50,20,11,13,7,5,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,3
806,225,"[RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE]",0.8115439999945808,14027506.97003977,3,0,3,15,False,False,0,"{'WOOD': 0.3888888888888889, 'BRICK': 0.1388888888888889, 'SHEEP': 0.1388888888888889, 'WHEAT': 0, 'ORE': 0.08333333333333333}",0.7500000000000001,108,30,8,8,5,41,26,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
807,491,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE]",0.8111639999945699,10495829.930488024,10,1,5,15,True,False,1,"{'WOOD': 0.4722222222222222, 'BRICK': 0.4166666666666667, 'SHEEP': 0.5277777777777777, 'WHEAT': 0.08333333333333333, 'ORE': 0.1388888888888889}",1.6388888888888886,331,65,19,24,15,107,78,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 5, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",5,6
808,163,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE]",0.8110329999945661,11755540.81847865,6,1,1,10,False,False,3,"{'WOOD': 0.08333333333333333, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0, 'ORE': 0.38888888888888884}",0.47222222222222215,109,36,3,3,2,18,14,"{'KNIGHT': 1, 'VP': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 0, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,5
809,232,"[RandomPlayer:RED, RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE]",0.8108639999945613,14952492.03008997,6,0,4,15,True,False,0,"{'WOOD': 0.36111111111111116, 'BRICK': 0.25, 'SHEEP': 0.2222222222222222, 'WHEAT': 0, 'ORE': 0.1388888888888889}",0.9722222222222223,130,43,9,11,7,35,30,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
810,379,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE]",0.8105739999945529,13343484.16782395,11,0,5,15,True,True,2,"{'WOOD': 0.2222222222222222, 'BRICK': 0.2777777777777778, 'SHEEP': 0.16666666666666669, 'WHEAT': 0.4166666666666667, 'ORE': 0}",1.0833333333333335,196,62,13,18,6,33,22,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 5, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",6,8
811,199,"[RandomPlayer:ORANGE, RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE]",0.8104399999945491,12376496.631170928,2,0,2,7,False,False,0,"{'WOOD': 0, 'BRICK': 0.1111111111111111, 'SHEEP': 0.16666666666666669, 'WHEAT': 0, 'ORE': 0}",0.2777777777777778,86,16,7,8,7,29,21,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",2,2
812,644,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.8098579999945323,13161906.4207986,9,4,1,15,False,False,0,"{'WOOD': 0.4722222222222222, 'BRICK': 0, 'SHEEP': 0.7222222222222222, 'WHEAT': 0.33333333333333337, 'ORE': 0.19444444444444442}",1.722222222222222,578,66,27,29,24,220,188,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 2, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",4,4
813,240,"[RandomPlayer:WHITE, RandomPlayer:RED, RandomPlayer:ORANGE, Player:BLUE]",0.8096849999945274,12553486.250119954,5,0,2,7,False,True,1,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.1388888888888889, 'WHEAT': 0.027777777777777776, 'ORE': 0.25}",0.4166666666666667,109,33,7,12,6,22,14,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 5, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 1}",8,9
814,386,"[RandomPlayer:ORANGE, RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE]",0.8094049999945193,10859557.136494664,6,0,5,15,False,False,1,"{'WOOD': 0.2777777777777778, 'BRICK': 0.16666666666666666, 'SHEEP': 0.4444444444444444, 'WHEAT': 0.16666666666666666, 'ORE': 0}",1.0555555555555556,194,47,19,21,11,59,44,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,3
815,245,"[RandomPlayer:WHITE, RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE]",0.8092479999945148,12324158.790606651,4,0,2,5,False,True,0,"{'WOOD': 0, 'BRICK': 0.05555555555555555, 'SHEEP': 0, 'WHEAT': 0.05555555555555555, 'ORE': 0}",0.1111111111111111,32,15,13,16,7,1,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 3, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",3,3
816,222,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.80907999999451,12222030.796552386,10,1,3,15,True,True,1,"{'WOOD': 0.4722222222222222, 'BRICK': 0.08333333333333333, 'SHEEP': 0.1111111111111111, 'WHEAT': 0.3055555555555555, 'ORE': 0.1111111111111111}",1.0833333333333335,126,54,11,14,11,36,27,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 3, 'MONOPOLY': 1, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,5
817,293,"[Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE, RandomPlayer:RED]",0.8088629999945037,11282378.396219984,3,0,2,13,False,False,1,"{'WOOD': 0.05555555555555555, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.1111111111111111, 'ORE': 0.1111111111111111}",0.2777777777777778,104,40,15,19,14,7,0,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",5,6
818,356,"[RandomPlayer:WHITE, Player:BLUE, RandomPlayer:RED, RandomPlayer:ORANGE]",0.8085689999944953,12625066.372330232,8,1,1,15,True,True,1,"{'WOOD': 0, 'BRICK': 0.2777777777777778, 'SHEEP': 0, 'WHEAT': 0.19444444444444445, 'ORE': 0.16666666666666666}",0.6388888888888888,194,60,18,25,15,31,18,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 7, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",9,11
819,372,"[RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED]",0.8082859999944871,10465422.173905768,10,1,2,13,False,True,4,"{'WOOD': 0.1388888888888889, 'BRICK': 0, 'SHEEP': 0.3333333333333333, 'WHEAT': 0.3333333333333333, 'ORE': 0.08333333333333333}",0.888888888888889,195,80,11,20,16,45,36,"{'KNIGHT': 0, 'VP': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",4,"{'KNIGHT': 9, 'MONOPOLY': 2, 'ROAD_BUILDING': 2, 'YEAR_OF_PLENTY': 2}",15,19
820,282,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:RED]",0.8081319999944827,12051301.361253615,2,0,2,3,False,False,0,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0.08333333333333333, 'WHEAT': 0, 'ORE': 0}",0.08333333333333333,25,2,7,7,5,6,0,"{'KNIGHT': 0, 'VP': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,"{'KNIGHT': 0, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",0,0
821,222,"[RandomPlayer:RED, Player:BLUE, RandomPlayer:ORANGE, RandomPlayer:WHITE]",0.8079809999944784,10722062.542394778,3,0,2,7,False,False,1,"{'WOOD': 0, 'BRICK': 0.33333333333333337, 'SHEEP': 0, 'WHEAT': 0.027777777777777776, 'ORE': 0}",0.36111111111111116,94,16,10,11,5,34,25,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,2
822,383,"[RandomPlayer:WHITE, RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED]",0.8076879999944699,11590242.749861682,9,2,1,14,True,False,2,"{'WOOD': 0.41666666666666663, 'BRICK': 0, 'SHEEP': 0.2777777777777778, 'WHEAT': 0, 'ORE': 0.5555555555555556}",1.25,271,59,13,17,11,71,56,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 4, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 1}",5,7
823,418,"[RandomPlayer:RED, Player:BLUE, RandomPlayer:WHITE, RandomPlayer:ORANGE]",0.807376999994461,12696639.692244649,8,2,0,9,False,True,2,"{'WOOD': 0, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.2777777777777778, 'ORE': 0.3888888888888889}",0.6666666666666667,255,45,18,23,14,63,49,"{'KNIGHT': 0, 'VP': 2, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",2,"{'KNIGHT': 5, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",5,7
824,104,"[RandomPlayer:ORANGE, Player:BLUE, RandomPlayer:RED, RandomPlayer:WHITE]",0.8072899999944585,14976603.932836073,5,2,0,8,False,False,1,"{'WOOD': 0.3333333333333333, 'BRICK': 0, 'SHEEP': 0, 'WHEAT': 0.2777777777777778, 'ORE': 0}",0.6111111111111112,77,27,3,3,2,18,14,"{'KNIGHT': 0, 'VP': 1, 'MONOPOLY': 0, 'ROAD_BUILDING': 0, 'YEAR_OF_PLENTY': 0}",1,"{'KNIGHT': 0, 'MONOPOLY': 1, 'ROAD_BUILDING': 1, 'YEAR_OF_PLENTY': 0}",2,3
